_Cell,Seq,Chan,Fun,Hxf,Save2Mix,Notes,MxAdd,Shex,MxDatS,MxDat,sAdd,sCon,dAdd,dCon,Function,FunX,ShFunction,ShFunX,Table,ShTable,SigmaKey,Sigma,DspI2c,DspSpi,DspPage,DspAdd,DspAddHex,Checked,DefStr,Type,Neutral,RampProfile,RampMode,RampUpMs,RampDownMs,RampCurve,RampScope
Chan022AuxSend006,1,22,6,,,Per-channel send level to each aux,2826,shr,255,,,,,,,,Chan_Rtg,,dB:Off:-50@31:-30@63:-10@127:0,,,,,1,1,3131,0x0C3B,,,,254,GainFast,Slew,3,8,Exp,Scalar
Chan022AuxSend007,1,22,7,,,Per-channel send level to each aux,2827,shs,255,,,,,,,,Chan_Rtg,,dB:Off:-50@31:-30@63:-10@127:0,,,,,1,1,3132,0x0C3C,,,,254,GainFast,Slew,3,8,Exp,Scalar
Chan022AuxSend008,1,22,8,,,Per-channel send level to each aux,2828,sht,255,,,,,,,,Chan_Rtg,,dB:Off:-50@31:-30@63:-10@127:0,,,,,1,1,3133,0x0C3D,,,,254,GainFast,Slew,3,8,Exp,Scalar
Chan023AuxSend001,1,23,1,,,Per-channel send level to each aux,2829,shu,255,,,,,,,,Chan_Rtg,,dB:Off:-50@31:-30@63:-10@127:0,,,,,1,1,3270,0x0CC6,,,,254,GainFast,Slew,3,8,Exp,Scalar
Chan023AuxSend002,1,23,2,,,Per-channel send level to each aux,2830,shv,255,,,,,,,,Chan_Rtg,,dB:Off:-50@31:-30@63:-10@127:0,,,,,1,1,3271,0x0CC7,,,,254,GainFast,Slew,3,8,Exp,Scalar
Chan023AuxSend003,1,23,3,,,Per-channel send level to each aux,2831,shw,255,,,,,,,,Chan_Rtg,,dB:Off:-50@31:-30@63:-10@127:0,,,,,1,1,3272,0x0CC8,,,,254,GainFast,Slew,3,8,Exp,Scalar
Chan023AuxSend004,1,23,4,,,Per-channel send level to each aux,2832,sih,255,,,,,,,,Chan_Rtg,,dB:Off:-50@31:-30@63:-10@127:0,,,,,1,1,3273,0x0CC9,,,,254,GainFast,Slew,3,8,Exp,Scalar
Chan023AuxSend005,1,23,5,,,Per-channel send level to each aux,2833,sii,255,,,,,,,,Chan_Rtg,,dB:Off:-50@31:-30@63:-10@127:0,,,,,1,1,3274,0x0CCA,,,,254,GainFast,Slew,3,8,Exp,Scalar
Chan023AuxSend006,1,23,6,,,Per-channel send level to each aux,2834,sij,255,,,,,,,,Chan_Rtg,,dB:Off:-50@31:-30@63:-10@127:0,,,,,1,1,3275,0x0CCB,,,,254,GainFast,Slew,3,8,Exp,Scalar
Chan023AuxSend007,1,23,7,,,Per-channel send level to each aux,2835,sik,255,,,,,,,,Chan_Rtg,,dB:Off:-50@31:-30@63:-10@127:0,,,,,1,1,3276,0x0CCC,,,,254,GainFast,Slew,3,8,Exp,Scalar
Chan023AuxSend008,1,23,8,,,Per-channel send level to each aux,2836,sil,255,,,,,,,,Chan_Rtg,,dB:Off:-50@31:-30@63:-10@127:0,,,,,1,1,3277,0x0CCD,,,,254,GainFast,Slew,3,8,Exp,Scalar
Chan024AuxSend001,1,24,1,,,Per-channel send level to each aux,2837,sim,255,,,,,,,,Chan_Rtg,,dB:Off:-50@31:-30@63:-10@127:0,,,,,1,1,3414,0x0D56,,,,254,GainFast,Slew,3,8,Exp,Scalar
Chan024AuxSend002,1,24,2,,,Per-channel send level to each aux,2838,sin,255,,,,,,,,Chan_Rtg,,dB:Off:-50@31:-30@63:-10@127:0,,,,,1,1,3415,0x0D57,,,,254,GainFast,Slew,3,8,Exp,Scalar
Chan024AuxSend003,1,24,3,,,Per-channel send level to each aux,2839,sio,255,,,,,,,,Chan_Rtg,,dB:Off:-50@31:-30@63:-10@127:0,,,,,1,1,3416,0x0D58,,,,254,GainFast,Slew,3,8,Exp,Scalar
Chan024AuxSend004,1,24,4,,,Per-channel send level to each aux,2840,sip,255,,,,,,,,Chan_Rtg,,dB:Off:-50@31:-30@63:-10@127:0,,,,,1,1,3417,0x0D59,,,,254,GainFast,Slew,3,8,Exp,Scalar
Chan024AuxSend005,1,24,5,,,Per-channel send level to each aux,2841,siq,255,,,,,,,,Chan_Rtg,,dB:Off:-50@31:-30@63:-10@127:0,,,,,1,1,3418,0x0D5A,,,,254,GainFast,Slew,3,8,Exp,Scalar
Chan024AuxSend006,1,24,6,,,Per-channel send level to each aux,2842,sir,255,,,,,,,,Chan_Rtg,,dB:Off:-50@31:-30@63:-10@127:0,,,,,1,1,3419,0x0D5B,,,,254,GainFast,Slew,3,8,Exp,Scalar
Chan024AuxSend007,1,24,7,,,Per-channel send level to each aux,2843,sis,255,,,,,,,,Chan_Rtg,,dB:Off:-50@31:-30@63:-10@127:0,,,,,1,1,3420,0x0D5C,,,,254,GainFast,Slew,3,8,Exp,Scalar
Chan024AuxSend008,1,24,8,,,Per-channel send level to each aux,2844,sit,255,,,,,,,,Chan_Rtg,,dB:Off:-50@31:-30@63:-10@127:0,,,,,1,1,3421,0x0D5D,,,,254,GainFast,Slew,3,8,Exp,Scalar
Chan001CtrOn001,1,1,1,,,Center/sub output assign on/off,2845,siu,2,,,,,,,,Chan_Rtg,,,,,,,1,1,85,0x0055,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan002CtrOn001,1,2,1,,,Center/sub output assign on/off,2846,siv,2,,,,,,,,Chan_Rtg,,,,,,,1,1,229,0x00E5,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan003CtrOn001,1,3,1,,,Center/sub output assign on/off,2847,siw,2,,,,,,,,Chan_Rtg,,,,,,,1,1,373,0x0175,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan004CtrOn001,1,4,1,,,Center/sub output assign on/off,2848,sjh,2,,,,,,,,Chan_Rtg,,,,,,,1,1,517,0x0205,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan005CtrOn001,1,5,1,,,Center/sub output assign on/off,2849,sji,2,,,,,,,,Chan_Rtg,,,,,,,1,1,661,0x0295,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan006CtrOn001,1,6,1,,,Center/sub output assign on/off,2850,sjj,2,,,,,,,,Chan_Rtg,,,,,,,1,1,805,0x0325,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan007CtrOn001,1,7,1,,,Center/sub output assign on/off,2851,sjk,2,,,,,,,,Chan_Rtg,,,,,,,1,1,949,0x03B5,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan008CtrOn001,1,8,1,,,Center/sub output assign on/off,2852,sjl,2,,,,,,,,Chan_Rtg,,,,,,,1,1,1093,0x0445,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan009CtrOn001,1,9,1,,,Center/sub output assign on/off,2853,sjm,2,,,,,,,,Chan_Rtg,,,,,,,1,1,1237,0x04D5,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan010CtrOn001,1,10,1,,,Center/sub output assign on/off,2854,sjn,2,,,,,,,,Chan_Rtg,,,,,,,1,1,1381,0x0565,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan011CtrOn001,1,11,1,,,Center/sub output assign on/off,2855,sjo,2,,,,,,,,Chan_Rtg,,,,,,,1,1,1525,0x05F5,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan012CtrOn001,1,12,1,,,Center/sub output assign on/off,2856,sjp,2,,,,,,,,Chan_Rtg,,,,,,,1,1,1669,0x0685,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan013CtrOn001,1,13,1,,,Center/sub output assign on/off,2857,sjq,2,,,,,,,,Chan_Rtg,,,,,,,1,1,1813,0x0715,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan014CtrOn001,1,14,1,,,Center/sub output assign on/off,2858,sjr,2,,,,,,,,Chan_Rtg,,,,,,,1,1,1957,0x07A5,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan015CtrOn001,1,15,1,,,Center/sub output assign on/off,2859,sjs,2,,,,,,,,Chan_Rtg,,,,,,,1,1,2101,0x0835,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan016CtrOn001,1,16,1,,,Center/sub output assign on/off,2860,sjt,2,,,,,,,,Chan_Rtg,,,,,,,1,1,2245,0x08C5,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan017CtrOn001,1,17,1,,,Center/sub output assign on/off,2861,sju,2,,,,,,,,Chan_Rtg,,,,,,,1,1,2389,0x0955,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan018CtrOn001,1,18,1,,,Center/sub output assign on/off,2862,sjv,2,,,,,,,,Chan_Rtg,,,,,,,1,1,2533,0x09E5,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan019CtrOn001,1,19,1,,,Center/sub output assign on/off,2863,sjw,2,,,,,,,,Chan_Rtg,,,,,,,1,1,2677,0x0A75,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan020CtrOn001,1,20,1,,,Center/sub output assign on/off,2864,skh,2,,,,,,,,Chan_Rtg,,,,,,,1,1,2821,0x0B05,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan021CtrOn001,1,21,1,,,Center/sub output assign on/off,2865,ski,2,,,,,,,,Chan_Rtg,,,,,,,1,1,2965,0x0B95,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan022CtrOn001,1,22,1,,,Center/sub output assign on/off,2866,skj,2,,,,,,,,Chan_Rtg,,,,,,,1,1,3109,0x0C25,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan023CtrOn001,1,23,1,,,Center/sub output assign on/off,2867,skk,2,,,,,,,,Chan_Rtg,,,,,,,1,1,3253,0x0CB5,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan024CtrOn001,1,24,1,,,Center/sub output assign on/off,2868,skl,2,,,,,,,,Chan_Rtg,,,,,,,1,1,3397,0x0D45,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan001Dca001,1,1,1,,,DCA group assignment (1-8 or off),2869,skm,9,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan002Dca001,1,2,1,,,DCA group assignment (1-8 or off),2870,skn,9,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan003Dca001,1,3,1,,,DCA group assignment (1-8 or off),2871,sko,9,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan004Dca001,1,4,1,,,DCA group assignment (1-8 or off),2872,skp,9,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan005Dca001,1,5,1,,,DCA group assignment (1-8 or off),2873,skq,9,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan006Dca001,1,6,1,,,DCA group assignment (1-8 or off),2874,skr,9,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan007Dca001,1,7,1,,,DCA group assignment (1-8 or off),2875,sks,9,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan008Dca001,1,8,1,,,DCA group assignment (1-8 or off),2876,skt,9,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan009Dca001,1,9,1,,,DCA group assignment (1-8 or off),2877,sku,9,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan010Dca001,1,10,1,,,DCA group assignment (1-8 or off),2878,skv,9,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan011Dca001,1,11,1,,,DCA group assignment (1-8 or off),2879,skw,9,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan012Dca001,1,12,1,,,DCA group assignment (1-8 or off),2880,slh,9,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan013Dca001,1,13,1,,,DCA group assignment (1-8 or off),2881,sli,9,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan014Dca001,1,14,1,,,DCA group assignment (1-8 or off),2882,slj,9,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan015Dca001,1,15,1,,,DCA group assignment (1-8 or off),2883,slk,9,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan016Dca001,1,16,1,,,DCA group assignment (1-8 or off),2884,sll,9,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan017Dca001,1,17,1,,,DCA group assignment (1-8 or off),2885,slm,9,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan018Dca001,1,18,1,,,DCA group assignment (1-8 or off),2886,sln,9,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan019Dca001,1,19,1,,,DCA group assignment (1-8 or off),2887,slo,9,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan020Dca001,1,20,1,,,DCA group assignment (1-8 or off),2888,slp,9,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan021Dca001,1,21,1,,,DCA group assignment (1-8 or off),2889,slq,9,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan022Dca001,1,22,1,,,DCA group assignment (1-8 or off),2890,slr,9,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan023Dca001,1,23,1,,,DCA group assignment (1-8 or off),2891,sls,9,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan024Dca001,1,24,1,,,DCA group assignment (1-8 or off),2892,slt,9,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan001DcaOn001,1,1,1,,,DCA follow on/off (assignment kept while off),2893,slu,2,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan002DcaOn001,1,2,1,,,DCA follow on/off (assignment kept while off),2894,slv,2,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan003DcaOn001,1,3,1,,,DCA follow on/off (assignment kept while off),2895,slw,2,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan004DcaOn001,1,4,1,,,DCA follow on/off (assignment kept while off),2896,smh,2,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan005DcaOn001,1,5,1,,,DCA follow on/off (assignment kept while off),2897,smi,2,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan006DcaOn001,1,6,1,,,DCA follow on/off (assignment kept while off),2898,smj,2,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan007DcaOn001,1,7,1,,,DCA follow on/off (assignment kept while off),2899,smk,2,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan008DcaOn001,1,8,1,,,DCA follow on/off (assignment kept while off),2900,sml,2,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan009DcaOn001,1,9,1,,,DCA follow on/off (assignment kept while off),2901,smm,2,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan010DcaOn001,1,10,1,,,DCA follow on/off (assignment kept while off),2902,smn,2,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan011DcaOn001,1,11,1,,,DCA follow on/off (assignment kept while off),2903,smo,2,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan012DcaOn001,1,12,1,,,DCA follow on/off (assignment kept while off),2904,smp,2,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan013DcaOn001,1,13,1,,,DCA follow on/off (assignment kept while off),2905,smq,2,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan014DcaOn001,1,14,1,,,DCA follow on/off (assignment kept while off),2906,smr,2,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan015DcaOn001,1,15,1,,,DCA follow on/off (assignment kept while off),2907,sms,2,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan016DcaOn001,1,16,1,,,DCA follow on/off (assignment kept while off),2908,smt,2,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan017DcaOn001,1,17,1,,,DCA follow on/off (assignment kept while off),2909,smu,2,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan018DcaOn001,1,18,1,,,DCA follow on/off (assignment kept while off),2910,smv,2,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan019DcaOn001,1,19,1,,,DCA follow on/off (assignment kept while off),2911,smw,2,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan020DcaOn001,1,20,1,,,DCA follow on/off (assignment kept while off),2912,snh,2,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan021DcaOn001,1,21,1,,,DCA follow on/off (assignment kept while off),2913,sni,2,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan022DcaOn001,1,22,1,,,DCA follow on/off (assignment kept while off),2914,snj,2,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan023DcaOn001,1,23,1,,,DCA follow on/off (assignment kept while off),2915,snk,2,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan024DcaOn001,1,24,1,,,DCA follow on/off (assignment kept while off),2916,snl,2,,,,,,,,Chan_Rtg,,,,,,,,,,,,,,0,,,,,,
Chan001FxOn001,1,1,1,,,FX send on/off per FX bus,2917,snm,1,,,,,,,,Chan_Rtg,,,,,,,1,1,126,0x007E,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan001FxOn002,1,1,2,,,FX send on/off per FX bus,2918,snn,1,,,,,,,,Chan_Rtg,,,,,,,1,1,127,0x007F,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan001FxOn003,1,1,3,,,FX send on/off per FX bus,2919,sno,1,,,,,,,,Chan_Rtg,,,,,,,1,1,128,0x0080,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan001FxOn004,1,1,4,,,FX send on/off per FX bus,2920,snp,1,,,,,,,,Chan_Rtg,,,,,,,1,1,129,0x0081,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan001FxOn005,1,1,5,,,FX send on/off per FX bus,2921,snq,1,,,,,,,,Chan_Rtg,,,,,,,1,1,130,0x0082,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan001FxOn006,1,1,6,,,FX send on/off per FX bus,2922,snr,1,,,,,,,,Chan_Rtg,,,,,,,1,1,131,0x0083,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan002FxOn001,1,2,1,,,FX send on/off per FX bus,2923,sns,1,,,,,,,,Chan_Rtg,,,,,,,1,1,270,0x010E,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan002FxOn002,1,2,2,,,FX send on/off per FX bus,2924,snt,1,,,,,,,,Chan_Rtg,,,,,,,1,1,271,0x010F,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan002FxOn003,1,2,3,,,FX send on/off per FX bus,2925,snu,1,,,,,,,,Chan_Rtg,,,,,,,1,1,272,0x0110,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan002FxOn004,1,2,4,,,FX send on/off per FX bus,2926,snv,1,,,,,,,,Chan_Rtg,,,,,,,1,1,273,0x0111,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan002FxOn005,1,2,5,,,FX send on/off per FX bus,2927,snw,1,,,,,,,,Chan_Rtg,,,,,,,1,1,274,0x0112,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan002FxOn006,1,2,6,,,FX send on/off per FX bus,2928,soh,1,,,,,,,,Chan_Rtg,,,,,,,1,1,275,0x0113,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan003FxOn001,1,3,1,,,FX send on/off per FX bus,2929,soi,1,,,,,,,,Chan_Rtg,,,,,,,1,1,414,0x019E,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan003FxOn002,1,3,2,,,FX send on/off per FX bus,2930,soj,1,,,,,,,,Chan_Rtg,,,,,,,1,1,415,0x019F,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan003FxOn003,1,3,3,,,FX send on/off per FX bus,2931,sok,1,,,,,,,,Chan_Rtg,,,,,,,1,1,416,0x01A0,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan003FxOn004,1,3,4,,,FX send on/off per FX bus,2932,sol,1,,,,,,,,Chan_Rtg,,,,,,,1,1,417,0x01A1,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan003FxOn005,1,3,5,,,FX send on/off per FX bus,2933,som,1,,,,,,,,Chan_Rtg,,,,,,,1,1,418,0x01A2,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan003FxOn006,1,3,6,,,FX send on/off per FX bus,2934,son,1,,,,,,,,Chan_Rtg,,,,,,,1,1,419,0x01A3,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan004FxOn001,1,4,1,,,FX send on/off per FX bus,2935,soo,1,,,,,,,,Chan_Rtg,,,,,,,1,1,558,0x022E,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan004FxOn002,1,4,2,,,FX send on/off per FX bus,2936,sop,1,,,,,,,,Chan_Rtg,,,,,,,1,1,559,0x022F,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan004FxOn003,1,4,3,,,FX send on/off per FX bus,2937,soq,1,,,,,,,,Chan_Rtg,,,,,,,1,1,560,0x0230,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan004FxOn004,1,4,4,,,FX send on/off per FX bus,2938,sor,1,,,,,,,,Chan_Rtg,,,,,,,1,1,561,0x0231,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan004FxOn005,1,4,5,,,FX send on/off per FX bus,2939,sos,1,,,,,,,,Chan_Rtg,,,,,,,1,1,562,0x0232,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan004FxOn006,1,4,6,,,FX send on/off per FX bus,2940,sot,1,,,,,,,,Chan_Rtg,,,,,,,1,1,563,0x0233,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan005FxOn001,1,5,1,,,FX send on/off per FX bus,2941,sou,1,,,,,,,,Chan_Rtg,,,,,,,1,1,702,0x02BE,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan005FxOn002,1,5,2,,,FX send on/off per FX bus,2942,sov,1,,,,,,,,Chan_Rtg,,,,,,,1,1,703,0x02BF,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan005FxOn003,1,5,3,,,FX send on/off per FX bus,2943,sow,1,,,,,,,,Chan_Rtg,,,,,,,1,1,704,0x02C0,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan005FxOn004,1,5,4,,,FX send on/off per FX bus,2944,sph,1,,,,,,,,Chan_Rtg,,,,,,,1,1,705,0x02C1,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan005FxOn005,1,5,5,,,FX send on/off per FX bus,2945,spi,1,,,,,,,,Chan_Rtg,,,,,,,1,1,706,0x02C2,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan005FxOn006,1,5,6,,,FX send on/off per FX bus,2946,spj,1,,,,,,,,Chan_Rtg,,,,,,,1,1,707,0x02C3,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan006FxOn001,1,6,1,,,FX send on/off per FX bus,2947,spk,1,,,,,,,,Chan_Rtg,,,,,,,1,1,846,0x034E,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan006FxOn002,1,6,2,,,FX send on/off per FX bus,2948,spl,1,,,,,,,,Chan_Rtg,,,,,,,1,1,847,0x034F,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan006FxOn003,1,6,3,,,FX send on/off per FX bus,2949,spm,1,,,,,,,,Chan_Rtg,,,,,,,1,1,848,0x0350,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan006FxOn004,1,6,4,,,FX send on/off per FX bus,2950,spn,1,,,,,,,,Chan_Rtg,,,,,,,1,1,849,0x0351,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan006FxOn005,1,6,5,,,FX send on/off per FX bus,2951,spo,1,,,,,,,,Chan_Rtg,,,,,,,1,1,850,0x0352,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan006FxOn006,1,6,6,,,FX send on/off per FX bus,2952,spp,1,,,,,,,,Chan_Rtg,,,,,,,1,1,851,0x0353,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan007FxOn001,1,7,1,,,FX send on/off per FX bus,2953,spq,1,,,,,,,,Chan_Rtg,,,,,,,1,1,990,0x03DE,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan007FxOn002,1,7,2,,,FX send on/off per FX bus,2954,spr,1,,,,,,,,Chan_Rtg,,,,,,,1,1,991,0x03DF,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan007FxOn003,1,7,3,,,FX send on/off per FX bus,2955,sps,1,,,,,,,,Chan_Rtg,,,,,,,1,1,992,0x03E0,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan007FxOn004,1,7,4,,,FX send on/off per FX bus,2956,spt,1,,,,,,,,Chan_Rtg,,,,,,,1,1,993,0x03E1,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan007FxOn005,1,7,5,,,FX send on/off per FX bus,2957,spu,1,,,,,,,,Chan_Rtg,,,,,,,1,1,994,0x03E2,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan007FxOn006,1,7,6,,,FX send on/off per FX bus,2958,spv,1,,,,,,,,Chan_Rtg,,,,,,,1,1,995,0x03E3,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan008FxOn001,1,8,1,,,FX send on/off per FX bus,2959,spw,1,,,,,,,,Chan_Rtg,,,,,,,1,1,1134,0x046E,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan008FxOn002,1,8,2,,,FX send on/off per FX bus,2960,sqh,1,,,,,,,,Chan_Rtg,,,,,,,1,1,1135,0x046F,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan008FxOn003,1,8,3,,,FX send on/off per FX bus,2961,sqi,1,,,,,,,,Chan_Rtg,,,,,,,1,1,1136,0x0470,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan008FxOn004,1,8,4,,,FX send on/off per FX bus,2962,sqj,1,,,,,,,,Chan_Rtg,,,,,,,1,1,1137,0x0471,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan008FxOn005,1,8,5,,,FX send on/off per FX bus,2963,sqk,1,,,,,,,,Chan_Rtg,,,,,,,1,1,1138,0x0472,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan008FxOn006,1,8,6,,,FX send on/off per FX bus,2964,sql,1,,,,,,,,Chan_Rtg,,,,,,,1,1,1139,0x0473,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan009FxOn001,1,9,1,,,FX send on/off per FX bus,2965,sqm,1,,,,,,,,Chan_Rtg,,,,,,,1,1,1278,0x04FE,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan009FxOn002,1,9,2,,,FX send on/off per FX bus,2966,sqn,1,,,,,,,,Chan_Rtg,,,,,,,1,1,1279,0x04FF,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
Chan009FxOn003,1,9,3,,,FX send on/off per FX bus,2967,sqo,1,,,,,,,,Chan_Rtg,,,,,,,1,1,1280,0x0500,,,,1,InstantCtl,Instant,0,0,Linear,Scalar
